HEATLOAD
Time,DHW Demand [L],SH Demand [kW],T_amb,dhw_in_T
20.12.2020 14:00,2.33,12,7.32,9.55
20.12.2020 14:15,2.07,12,7.17,9.59
20.12.2020 14:30,3.13,8,7.06,9.63
20.12.2020 14:45,4.13,8,6.99,9.67
20.12.2020 15:00,2,4,6.91,9.71
20.12.2020 15:15,4.33,0,6.84,9.75
20.12.2020 15:30,5.33,0,6.81,9.79
20.12.2020 15:45,2,0,6.82,9.83
20.12.2020 16:00,0.67,0,6.83,9.87
20.12.2020 16:15,0,0,6.84,9.92
20.12.2020 16:30,3.33,0,6.84,9.96
20.12.2020 16:45,5.8,0,6.82,10
20.12.2020 17:00,0.67,4,6.8,10.04
20.12.2020 17:15,3,4,6.78,10.08
20.12.2020 17:30,1.47,0,6.73,10.12
20.12.2020 17:45,5.47,4,6.66,10.16
20.12.2020 18:00,0.8,0,6.59,10.2
20.12.2020 18:15,0.67,12,6.52,10.24
20.12.2020 18:30,1.33,12,6.46,10.29
20.12.2020 18:45,4.93,8,6.4,10.33
20.12.2020 19:00,3.2,20,6.35,10.37
20.12.2020 19:15,2.67,12,6.3,10.41
20.12.2020 19:30,9.93,12,6.26,10.45
20.12.2020 19:45,8,24,6.24,10.49
20.12.2020 20:00,1,8,6.22,10.53
20.12.2020 20:15,3.67,16,6.19,10.57
20.12.2020 20:30,2.13,16,6.17,10.61
20.12.2020 20:45,1,12,6.15,10.65
20.12.2020 21:00,3.47,16,6.12,10.69
20.12.2020 21:15,4.4,4,6.1,10.73
20.12.2020 21:30,4,4,6.11,10.77
20.12.2020 21:45,0,8,6.17,10.81
20.12.2020 22:00,2.67,4,6.22,10.85
20.12.2020 22:15,0,4,6.28,10.89
20.12.2020 22:30,0,0,6.32,10.93
20.12.2020 22:45,0,0,6.36,10.97
20.12.2020 23:00,0,0,6.4,11.01
20.12.2020 23:15,0,0,6.44,11.05
20.12.2020 23:30,0,0,6.47,11.09
20.12.2020 23:45,0.07,0,6.49,11.13
21.12.2020 00:00,0,0,6.52,11.17
21.12.2020 00:15,0,0,6.54,11.21
21.12.2020 00:30,0,0,6.56,11.25
21.12.2020 00:45,0,0,6.59,11.29
21.12.2020 01:00,0,0,6.61,11.33
21.12.2020 01:15,0,0,6.64,11.37
21.12.2020 01:30,0,0,6.66,11.41
21.12.2020 01:45,0,0,6.69,11.44
21.12.2020 02:00,0,0,6.72,11.48
21.12.2020 02:15,0,0,6.75,11.52
21.12.2020 02:30,0,0,6.76,11.56
21.12.2020 02:45,0,0,6.74,11.6
21.12.2020 03:00,0,0,6.72,11.63
21.12.2020 03:15,0,0,6.7,11.67
21.12.2020 03:30,0,0,6.66,11.71
21.12.2020 03:45,0,0,6.59,11.75
21.12.2020 04:00,2,0,6.51,11.78
21.12.2020 04:15,1.33,0,6.44,11.82
21.12.2020 04:30,1,0,6.34,11.86
21.12.2020 04:45,0,0,6.2,11.89
21.12.2020 05:00,13,0,6.06,11.93
21.12.2020 05:15,13,0,5.93,11.96
21.12.2020 05:30,5,4,5.78,12
21.12.2020 05:45,2.33,4,5.62,12.04
21.12.2020 06:00,5.07,4,5.46,12.07
21.12.2020 06:15,11.73,8,5.3,12.11
21.12.2020 06:30,11.47,12,5.17,12.14
21.12.2020 06:45,22.47,8,5.06,12.17
21.12.2020 07:00,10.87,12,4.95,12.21
21.12.2020 07:15,12.27,12,4.84,12.24
21.12.2020 07:30,7.93,4,4.76,12.28
21.12.2020 07:45,20.53,4,4.72,12.31
21.12.2020 08:00,8.73,4,4.68,12.34
21.12.2020 08:15,10.53,4,4.64,12.38
21.12.2020 08:30,7.07,0,4.66,12.41
21.12.2020 08:45,5.47,0,4.74,12.44
21.12.2020 09:00,9.93,0,4.83,12.48
21.12.2020 09:15,6.53,0,4.91,12.51
21.12.2020 09:30,2.13,0,5.02,12.54
21.12.2020 09:45,7,4,5.16,12.57
21.12.2020 10:00,0.13,4,5.31,12.6
21.12.2020 10:15,1,4,5.45,12.63
21.12.2020 10:30,10.6,4,5.62,12.66
21.12.2020 10:45,2,4,5.82,12.69
21.12.2020 11:00,0.07,4,6.02,12.73
21.12.2020 11:15,0.73,4,6.22,12.75
21.12.2020 11:30,1.33,4,6.4,12.78
21.12.2020 11:45,0,4,6.56,12.81
21.12.2020 12:00,0,8,6.73,12.84
21.12.2020 12:15,4.33,8,6.89,12.87
21.12.2020 12:30,6,4,6.98,12.9
21.12.2020 12:45,5.87,4,6.99,12.93
21.12.2020 13:00,3,4,7,12.96
21.12.2020 13:15,3.33,4,7.01,12.98
21.12.2020 13:30,4.67,0,6.98,13.01
21.12.2020 13:45,1.8,0,6.91,13.04
21.12.2020 14:00,0,4,6.84,13.06
21.12.2020 14:15,9.33,0,6.78,13.09
21.12.2020 14:30,7.67,8,6.7,13.12
21.12.2020 14:45,1.67,8,6.62,13.14
21.12.2020 15:00,0.33,4,6.54,13.17
21.12.2020 15:15,1.33,4,6.45,13.19
21.12.2020 15:30,3,4,6.37,13.22
21.12.2020 15:45,4.47,4,6.3,13.24
21.12.2020 16:00,7.33,8,6.23,13.27
21.12.2020 16:15,3,8,6.16,13.29
21.12.2020 16:30,0.67,4,6.1,13.31
21.12.2020 16:45,4.27,8,6.05,13.33
21.12.2020 17:00,6.4,8,5.99,13.36
21.12.2020 17:15,3,8,5.94,13.38
21.12.2020 17:30,2,4,5.91,13.4
21.12.2020 17:45,6.47,8,5.91,13.42
21.12.2020 18:00,10.87,8,5.9,13.44
21.12.2020 18:15,1,8,5.89,13.46
21.12.2020 18:30,0,12,5.91,13.48
21.12.2020 18:45,1,16,5.97,13.5
21.12.2020 19:00,5.6,12,6.03,13.52
21.12.2020 19:15,2.8,16,6.09,13.54
21.12.2020 19:30,7.73,8,6.18,13.56
21.12.2020 19:45,7.53,16,6.3,13.58
21.12.2020 20:00,3.07,16,6.43,13.6
21.12.2020 20:15,0.33,16,6.55,13.62
21.12.2020 20:30,5,12,6.7,13.63
21.12.2020 20:45,9.67,4,6.87,13.65
21.12.2020 21:00,3.67,4,7.04,13.67
21.12.2020 21:15,2.67,8,7.22,13.68
21.12.2020 21:30,2,8,7.39,13.7
21.12.2020 21:45,5,8,7.57,13.72
21.12.2020 22:00,4.33,4,7.75,13.73
21.12.2020 22:15,0,0,7.93,13.75
21.12.2020 22:30,0,0,8.06,13.76
21.12.2020 22:45,0,0,8.14,13.77
21.12.2020 23:00,0,0,8.22,13.79
21.12.2020 23:15,0,0,8.3,13.8
21.12.2020 23:30,0,0,8.43,13.81
21.12.2020 23:45,0,0,8.6,13.82
22.12.2020 00:00,0,0,8.78,13.84
22.12.2020 00:15,0,0,8.96,13.85
22.12.2020 00:30,0,0,9.1,13.86
22.12.2020 00:45,0,0,9.22,13.87
22.12.2020 01:00,0,0,9.33,13.88
22.12.2020 01:15,0,0,9.45,13.89
22.12.2020 01:30,0,0,9.54,13.9
22.12.2020 01:45,0,0,9.6,13.91
22.12.2020 02:00,0,0,9.67,13.92
22.12.2020 02:15,0,0,9.74,13.92
22.12.2020 02:30,0,0,9.83,13.93
22.12.2020 02:45,0,0,9.94,13.94
22.12.2020 03:00,0,0,10.05,13.95
22.12.2020 03:15,0,0,10.17,13.95
22.12.2020 03:30,0.33,0,10.33,13.96
22.12.2020 03:45,0,0,10.53,13.96
22.12.2020 04:00,0,0,10.74,13.97
22.12.2020 04:15,1.67,0,10.94,13.97
22.12.2020 04:30,1,0,11.1,13.98
22.12.2020 04:45,0,0,11.21,13.98
22.12.2020 05:00,0.67,0,11.31,13.99
22.12.2020 05:15,4.33,0,11.42,13.99
22.12.2020 05:30,1.93,0,11.46,13.99
22.12.2020 05:45,8.4,4,11.42,13.99
22.12.2020 06:00,11.6,4,11.38,14
22.12.2020 06:15,18,12,11.34,14
22.12.2020 06:30,13.07,20,11.25,14
22.12.2020 06:45,7.73,16,11.11,14
22.12.2020 07:00,21.73,12,10.97,14
22.12.2020 07:15,24.87,12,10.83,14
22.12.2020 07:30,23.2,12,10.7,14
22.12.2020 07:45,28.13,12,10.58,14
22.12.2020 08:00,11.13,12,10.46,14
22.12.2020 08:15,6.27,8,10.35,13.99
22.12.2020 08:30,10.07,12,10.28,13.99
22.12.2020 08:45,13,4,10.25,13.99
22.12.2020 09:00,1.93,4,10.23,13.99
22.12.2020 09:15,11,8,10.2,13.98
22.12.2020 09:30,11.53,4,10.18,13.98
22.12.2020 09:45,4.6,0,10.15,13.97
22.12.2020 10:00,4.13,0,10.12,13.97
22.12.2020 10:15,1.13,0,10.09,13.96
22.12.2020 10:30,3,0,10.04,13.96
22.12.2020 10:45,3,0,9.99,13.95
22.12.2020 11:00,2.33,0,9.94,13.95
22.12.2020 11:15,0,4,9.89,13.94
22.12.2020 11:30,2.07,8,9.82,13.93
22.12.2020 11:45,0.13,8,9.73,13.92
22.12.2020 12:00,0.07,4,9.64,13.92
22.12.2020 12:15,1.13,4,9.55,13.91
22.12.2020 12:30,4,0,9.44,13.9
22.12.2020 12:45,1.13,0,9.3,13.89
22.12.2020 13:00,2,0,9.17,13.88
22.12.2020 13:15,0.33,4,9.03,13.87
22.12.2020 13:30,0,8,8.85,13.86
22.12.2020 13:45,1.4,8,8.64,13.85
22.12.2020 14:00,5,8,8.42,13.83
22.12.2020 14:15,3,4,8.2,13.82
22.12.2020 14:30,0,0,7.98,13.81
22.12.2020 14:45,0,0,7.76,13.8
22.12.2020 15:00,0,0,7.54,13.78
22.12.2020 15:15,1.33,0,7.32,13.77
22.12.2020 15:30,1.33,0,7.14,13.76
22.12.2020 15:45,2.07,0,7.01,13.74
22.12.2020 16:00,2.33,4,6.88,13.73
22.12.2020 16:15,1.67,4,6.75,13.71
22.12.2020 16:30,3.07,8,6.6,13.7
22.12.2020 16:45,1,4,6.45,13.68
22.12.2020 17:00,4.47,4,6.3,13.67
22.12.2020 17:15,2,8,6.14,13.65
22.12.2020 17:30,7.67,4,5.94,13.63
22.12.2020 17:45,3,12,5.69,13.61
22.12.2020 18:00,5.07,8,5.44,13.6
22.12.2020 18:15,8.33,8,5.19,13.58
22.12.2020 18:30,15.4,12,5.01,13.56
22.12.2020 18:45,6.8,4,4.89,13.54
22.12.2020 19:00,2.67,8,4.77,13.52
22.12.2020 19:15,6,12,4.66,13.5
22.12.2020 19:30,12.33,8,4.57,13.48
22.12.2020 19:45,9.47,8,4.52,13.46
22.12.2020 20:00,3.67,4,4.47,13.44
22.12.2020 20:15,5.67,4,4.42,13.42
22.12.2020 20:30,13.73,4,4.4,13.4
22.12.2020 20:45,1.33,8,4.4,13.38
22.12.2020 21:00,0.33,4,4.4,13.35
22.12.2020 21:15,1,4,4.41,13.33
22.12.2020 21:30,1,4,4.33,13.31
22.12.2020 21:45,1.13,8,4.18,13.29
22.12.2020 22:00,1,4,4.02,13.26
22.12.2020 22:15,0,4,3.87,13.24
22.12.2020 22:30,0,0,3.73,13.21
22.12.2020 22:45,0,0,3.62,13.19
22.12.2020 23:00,0,0,3.51,13.16
22.12.2020 23:15,0,0,3.4,13.14
22.12.2020 23:30,0,0,3.32,13.11
22.12.2020 23:45,0,0,3.26,13.09
23.12.2020 00:00,0,0,3.21,13.06
23.12.2020 00:15,0.13,0,3.16,13.03
23.12.2020 00:30,0,0,3.17,13.01
23.12.2020 00:45,0,0,3.25,12.98
23.12.2020 01:00,0,0,3.34,12.95
23.12.2020 01:15,0,0,3.42,12.93
23.12.2020 01:30,0,0,3.47,12.9
23.12.2020 01:45,0,0,3.5,12.87
23.12.2020 02:00,0,0,3.52,12.84
23.12.2020 02:15,0,0,3.55,12.81
23.12.2020 02:30,0,0,3.52,12.78
23.12.2020 02:45,0,0,3.42,12.75
23.12.2020 03:00,0,0,3.33,12.72
23.12.2020 03:15,0,0,3.24,12.69
23.12.2020 03:30,0,0,3.1,12.66
23.12.2020 03:45,0,0,2.91,12.63
23.12.2020 04:00,0,0,2.72,12.6
23.12.2020 04:15,3.33,0,2.53,12.57
23.12.2020 04:30,0.33,0,2.42,12.54
23.12.2020 04:45,0,0,2.39,12.5
23.12.2020 05:00,0,0,2.37,12.47
23.12.2020 05:15,0.33,0,2.34,12.44
23.12.2020 05:30,4.67,0,2.41,12.41
23.12.2020 05:45,7.6,0,2.59,12.37
23.12.2020 06:00,10.87,8,2.76,12.34
23.12.2020 06:15,11.67,12,2.94,12.31
23.12.2020 06:30,8.8,16,3.09,12.27
23.12.2020 06:45,17.67,16,3.23,12.24
23.12.2020 07:00,25.13,8,3.37,12.21
23.12.2020 07:15,23.67,8,3.5,12.17
23.12.2020 07:30,16.47,12,3.65,12.14
23.12.2020 07:45,9.53,8,3.82,12.1
23.12.2020 08:00,16.33,12,3.99,12.07
23.12.2020 08:15,13.73,8,4.16,12.03
23.12.2020 08:30,6.87,8,4.35,12
23.12.2020 08:45,14.67,4,4.56,11.96
23.12.2020 09:00,11.67,4,4.78,11.92
23.12.2020 09:15,9.13,4,4.99,11.89
23.12.2020 09:30,11.2,0,5.19,11.85
23.12.2020 09:45,7.47,0,5.38,11.81
23.12.2020 10:00,3.87,0,5.57,11.78
23.12.2020 10:15,0.33,0,5.75,11.74
23.12.2020 10:30,1.07,4,5.9,11.7
23.12.2020 10:45,2,4,6,11.67
23.12.2020 11:00,1.47,4,6.11,11.63
23.12.2020 11:15,0.07,8,6.21,11.59
23.12.2020 11:30,0.73,4,6.3,11.55
23.12.2020 11:45,2.07,4,6.37,11.52
23.12.2020 12:00,2.07,4,6.45,11.48
23.12.2020 12:15,1.73,4,6.52,11.44
23.12.2020 12:30,1.07,4,6.57,11.4
23.12.2020 12:45,3,8,6.62,11.36
23.12.2020 13:00,0.67,8,6.66,11.32
23.12.2020 13:15,2.67,8,6.7,11.28
23.12.2020 13:30,5.53,4,6.74,11.25
23.12.2020 13:45,0.67,4,6.79,11.21
23.12.2020 14:00,1.33,4,6.83,11.17
23.12.2020 14:15,5,8,6.88,11.13
23.12.2020 14:30,2,4,6.91,11.09
23.12.2020 14:45,0,4,6.94,11.05
23.12.2020 15:00,0,8,6.97,11.01
23.12.2020 15:15,0,4,7,10.97
23.12.2020 15:30,1.2,4,7.06,10.93
23.12.2020 15:45,1,4,7.16,10.89
23.12.2020 16:00,1,0,7.25,10.85
23.12.2020 16:15,2.67,4,7.34,10.81
23.12.2020 16:30,6,8,7.43,10.77
23.12.2020 16:45,2.47,0,7.51,10.73
23.12.2020 17:00,6.13,8,7.6,10.69
23.12.2020 17:15,5.67,12,7.68,10.65
23.12.2020 17:30,1.33,4,7.81,10.61
23.12.2020 17:45,5.47,4,7.98,10.57
23.12.2020 18:00,5,8,8.14,10.53
23.12.2020 18:15,7.73,4,8.31,10.49
23.12.2020 18:30,8.07,4,8.43,10.44
23.12.2020 18:45,2,4,8.49,10.4
23.12.2020 19:00,2.4,8,8.55,10.36
23.12.2020 19:15,6.47,4,8.62,10.32
23.12.2020 19:30,4.47,4,8.6,10.28
23.12.2020 19:45,3.33,4,8.49,10.24
23.12.2020 20:00,5,4,8.39,10.2
23.12.2020 20:15,7.53,8,8.29,10.16
23.12.2020 20:30,8.07,4,8.16,10.12
23.12.2020 20:45,10.33,12,8.02,10.08
23.12.2020 21:00,6.33,8,7.88,10.03
23.12.2020 21:15,0.33,8,7.73,9.99
23.12.2020 21:30,2.67,4,7.62,9.95
23.12.2020 21:45,1,4,7.53,9.91
23.12.2020 22:00,0.67,0,7.44,9.87
23.12.2020 22:15,0,0,7.36,9.83
23.12.2020 22:30,0,0,7.24,9.79
23.12.2020 22:45,0,0,7.08,9.75
23.12.2020 23:00,0,0,6.93,9.71
23.12.2020 23:15,0,0,6.77,9.66
23.12.2020 23:30,0,0,6.61,9.62
23.12.2020 23:45,0,0,6.43,9.58
24.12.2020 00:00,0,0,6.24,9.54
24.12.2020 00:15,0,0,6.06,9.5
24.12.2020 00:30,0,0,5.89,9.46
24.12.2020 00:45,0,0,5.72,9.42
24.12.2020 01:00,0,0,5.56,9.38
24.12.2020 01:15,0,0,5.39,9.34
24.12.2020 01:30,0,0,5.17,9.3
24.12.2020 01:45,0,0,4.9,9.26
24.12.2020 02:00,0,0,4.62,9.22
24.12.2020 02:15,0,0,4.35,9.18
24.12.2020 02:30,0,0,4.04,9.14
24.12.2020 02:45,0,0,3.71,9.1
24.12.2020 03:00,0,0,3.38,9.06
24.12.2020 03:15,0,0,3.05,9.02
24.12.2020 03:30,0,0,2.78,8.98
24.12.2020 03:45,0,0,2.57,8.94
24.12.2020 04:00,2.33,0,2.35,8.9
24.12.2020 04:15,2.33,0,2.14,8.86
24.12.2020 04:30,0,0,1.99,8.82
24.12.2020 04:45,2,0,1.89,8.78
24.12.2020 05:00,2.87,0,1.8,8.74
24.12.2020 05:15,2.47,0,1.71,8.7
24.12.2020 05:30,6.33,0,1.7,8.66
24.12.2020 05:45,14.47,0,1.78,8.62
24.12.2020 06:00,8.73,8,1.86,8.59
24.12.2020 06:15,11.87,12,1.94,8.55
24.12.2020 06:30,13.07,12,2.06,8.51
24.12.2020 06:45,12.87,12,2.21,8.47
24.12.2020 07:00,20.8,8,2.35,8.43
24.12.2020 07:15,17.6,12,2.5,8.4
24.12.2020 07:30,14.8,8,2.66,8.36
24.12.2020 07:45,15,8,2.84,8.32
24.12.2020 08:00,8.73,16,3.02,8.28
24.12.2020 08:15,11.33,16,3.2,8.25
24.12.2020 08:30,19.53,12,3.45,8.21
24.12.2020 08:45,12.93,4,3.79,8.17
24.12.2020 09:00,11.13,12,4.13,8.14
24.12.2020 09:15,9.93,8,4.47,8.1
24.12.2020 09:30,9.27,12,4.74,8.06
24.12.2020 09:45,8.8,12,4.95,8.03
24.12.2020 10:00,1.47,16,5.17,7.99
24.12.2020 10:15,3.07,12,5.38,7.96
24.12.2020 10:30,1.27,16,5.54,7.92
24.12.2020 10:45,0,12,5.64,7.89
24.12.2020 11:00,4.4,12,5.74,7.85
24.12.2020 11:15,3.4,8,5.84,7.82
24.12.2020 11:30,4.07,16,5.88,7.78
24.12.2020 11:45,2.67,16,5.83,7.75
24.12.2020 12:00,6.13,20,5.79,7.72
24.12.2020 12:15,1.33,24,5.75,7.68
24.12.2020 12:30,2.33,16,5.68,7.65
24.12.2020 12:45,2,20,5.58,7.62
24.12.2020 13:00,4.67,16,5.47,7.58
24.12.2020 13:15,2.13,12,5.37,7.55
24.12.2020 13:30,3.8,12,5.24,7.52
24.12.2020 13:45,6.33,12,5.1,7.49
24.12.2020 14:00,0,12,4.96,7.45
24.12.2020 14:15,0,12,4.81,7.42
24.12.2020 14:30,2,8,4.65,7.39
24.12.2020 14:45,8.8,4,4.47,7.36
24.12.2020 15:00,4.8,4,4.3,7.33
24.12.2020 15:15,1.67,0,4.12,7.3
24.12.2020 15:30,4.33,0,3.99,7.27
24.12.2020 15:45,4.53,8,3.9,7.24
24.12.2020 16:00,6.47,12,3.81,7.21
24.12.2020 16:15,8.33,8,3.71,7.18
24.12.2020 16:30,9.67,8,3.63,7.15
24.12.2020 16:45,3.67,8,3.55,7.12
24.12.2020 17:00,0,4,3.47,7.09
24.12.2020 17:15,3,4,3.39,7.07
24.12.2020 17:30,9,8,3.31,7.04
24.12.2020 17:45,5.8,8,3.22,7.01
24.12.2020 18:00,5,8,3.14,6.98
24.12.2020 18:15,1.2,16,3.06,6.96
24.12.2020 18:30,5.33,20,2.97,6.93
24.12.2020 18:45,0.67,12,2.87,6.9
24.12.2020 19:00,6,16,2.77,6.88
24.12.2020 19:15,4,12,2.67,6.85
24.12.2020 19:30,1.33,8,2.58,6.83
24.12.2020 19:45,7.07,12,2.49,6.8
24.12.2020 20:00,2.67,4,2.41,6.78
24.12.2020 20:15,3.33,4,2.32,6.75
24.12.2020 20:30,11.13,12,2.25,6.73
24.12.2020 20:45,5.33,12,2.2,6.71
24.12.2020 21:00,4.47,12,2.14,6.68
24.12.2020 21:15,4.13,12,2.09,6.66
24.12.2020 21:30,6.33,16,2.05,6.64
24.12.2020 21:45,0,8,2.01,6.62
24.12.2020 22:00,0,8,1.98,6.59
24.12.2020 22:15,0,8,1.95,6.57
24.12.2020 22:30,0,0,1.9,6.55
24.12.2020 22:45,0.13,8,1.85,6.53
24.12.2020 23:00,0,4,1.79,6.51
24.12.2020 23:15,0,0,1.74,6.49
24.12.2020 23:30,0,0,1.62,6.47
24.12.2020 23:45,0,0,1.43,6.45
25.12.2020 00:00,0,0,1.25,6.43
25.12.2020 00:15,0,0,1.06,6.41
25.12.2020 00:30,0,0,0.87,6.4
25.12.2020 00:45,0,0,0.68,6.38
25.12.2020 01:00,0,0,0.49,6.36
25.12.2020 01:15,0,0,0.3,6.35
25.12.2020 01:30,0,0,0.14,6.33
25.12.2020 01:45,0,0,0.03,6.31
25.12.2020 02:00,0,0,-0.09,6.3
25.12.2020 02:15,0,0,-0.21,6.28
25.12.2020 02:30,0,0,-0.29,6.27
25.12.2020 02:45,0.33,0,-0.34,6.25
25.12.2020 03:00,0,0,-0.39,6.24
25.12.2020 03:15,0,0,-0.45,6.22
25.12.2020 03:30,0,0,-0.48,6.21
25.12.2020 03:45,0.33,0,-0.49,6.2
25.12.2020 04:00,1,0,-0.51,6.19
25.12.2020 04:15,2.6,0,-0.52,6.17
25.12.2020 04:30,1.67,0,-0.52,6.16
25.12.2020 04:45,1,0,-0.51,6.15
25.12.2020 05:00,5.47,0,-0.51,6.14
25.12.2020 05:15,3.67,0,-0.5,6.13
25.12.2020 05:30,8.47,0,-0.49,6.12
25.12.2020 05:45,7,4,-0.46,6.11
25.12.2020 06:00,2.53,8,-0.44,6.1
25.12.2020 06:15,7.73,12,-0.42,6.09
25.12.2020 06:30,29.27,12,-0.39,6.08
25.12.2020 06:45,15.53,12,-0.35,6.07
25.12.2020 07:00,21.2,12,-0.31,6.07
25.12.2020 07:15,28.07,12,-0.27,6.06
25.12.2020 07:30,20,16,-0.1,6.05
25.12.2020 07:45,14.47,12,0.2,6.05
25.12.2020 08:00,17.73,8,0.51,6.04
25.12.2020 08:15,11.47,12,0.81,6.03
25.12.2020 08:30,7.2,8,1.16,6.03
25.12.2020 08:45,12.2,4,1.55,6.02
25.12.2020 09:00,13.2,12,1.94,6.02
25.12.2020 09:15,12.93,8,2.33,6.02
25.12.2020 09:30,10.53,16,2.68,6.01
25.12.2020 09:45,3.6,8,2.98,6.01
25.12.2020 10:00,3.8,16,3.28,6.01
25.12.2020 10:15,7,8,3.59,6
25.12.2020 10:30,1.73,16,3.8,6
25.12.2020 10:45,1.47,12,3.94,6
25.12.2020 11:00,4.73,12,4.08,6
25.12.2020 11:15,0,12,4.21,6
25.12.2020 11:30,0.67,12,4.29,6
25.12.2020 11:45,1,16,4.3,6
25.12.2020 12:00,3.67,8,4.31,6
25.12.2020 12:15,9.33,12,4.32,6
25.12.2020 12:30,13.67,16,4.23,6
25.12.2020 12:45,4.47,16,4.04,6.01
25.12.2020 13:00,5,20,3.86,6.01
25.12.2020 13:15,3.47,4,3.67,6.01
25.12.2020 13:30,7.47,8,3.33,6.01
25.12.2020 13:45,0.47,12,2.82,6.02
25.12.2020 14:00,0,8,2.31,6.02
25.12.2020 14:15,1.13,12,1.8,6.03
25.12.2020 14:30,10.67,12,1.35,6.03
25.12.2020 14:45,7.93,0,0.94,6.04
25.12.2020 15:00,3,0,0.54,6.04
25.12.2020 15:15,5.13,0,0.13,6.05
25.12.2020 15:30,7,4,-0.1,6.06
25.12.2020 15:45,4.33,4,-0.16,6.06
25.12.2020 16:00,4.33,8,-0.21,6.07
25.12.2020 16:15,2,12,-0.27,6.08
25.12.2020 16:30,4.33,4,-0.33,6.09
25.12.2020 16:45,5,4,-0.39,6.1
25.12.2020 17:00,2.67,4,-0.45,6.1
25.12.2020 17:15,1,4,-0.51,6.11
25.12.2020 17:30,2,4,-0.57,6.12
25.12.2020 17:45,0,8,-0.64,6.13
25.12.2020 18:00,5.4,8,-0.71,6.14
25.12.2020 18:15,0.8,8,-0.78,6.16
25.12.2020 18:30,2.67,8,-0.83,6.17
25.12.2020 18:45,0.33,8,-0.86,6.18
25.12.2020 19:00,1,8,-0.88,6.19
25.12.2020 19:15,1.33,12,-0.91,6.2
25.12.2020 19:30,0.73,8,-0.88,6.22
25.12.2020 19:45,6.13,8,-0.77,6.23
25.12.2020 20:00,6.33,4,-0.66,6.25
25.12.2020 20:15,0,4,-0.55,6.26
25.12.2020 20:30,0,4,-0.46,6.27
25.12.2020 20:45,5.53,4,-0.39,6.29
25.12.2020 21:00,7.6,4,-0.32,6.31
25.12.2020 21:15,5.47,4,-0.25,6.32
25.12.2020 21:30,2,4,-0.15,6.34
25.12.2020 21:45,4.8,4,-0.03,6.35
25.12.2020 22:00,4.93,0,0.09,6.37
25.12.2020 22:15,0,0,0.2,6.39
25.12.2020 22:30,0,0,0.31,6.41
25.12.2020 22:45,0,0,0.42,6.43
25.12.2020 23:00,0,0,0.52,6.44
25.12.2020 23:15,0,0,0.63,6.46
25.12.2020 23:30,0,0,0.71,6.48
25.12.2020 23:45,0,0,0.78,6.5
26.12.2020 00:00,0,0,0.85,6.52
26.12.2020 00:15,0,0,0.92,6.54
26.12.2020 00:30,0,0,0.97,6.56
26.12.2020 00:45,0,0,1,6.58
26.12.2020 01:00,0,0,1.02,6.61
26.12.2020 01:15,0,0,1.05,6.63
26.12.2020 01:30,0,0,1.06,6.65
26.12.2020 01:45,0,0,1.03,6.67
26.12.2020 02:00,0,0,1.01,6.7
26.12.2020 02:15,0,0,0.99,6.72
26.12.2020 02:30,0,0,0.98,6.74
26.12.2020 02:45,0,0,0.99,6.77
26.12.2020 03:00,0,0,1,6.79
26.12.2020 03:15,0,0,1,6.82
26.12.2020 03:30,2,0,0.99,6.84
26.12.2020 03:45,0,0,0.96,6.87
26.12.2020 04:00,3,0,0.93,6.89
26.12.2020 04:15,0,0,0.89,6.92
26.12.2020 04:30,1.67,0,0.87,6.94
26.12.2020 04:45,0.67,0,0.85,6.97
26.12.2020 05:00,5,0,0.83,7
26.12.2020 05:15,4.67,0,0.81,7.03
26.12.2020 05:30,14.47,0,0.81,7.05
26.12.2020 05:45,11.13,0,0.84,7.08
26.12.2020 06:00,14.27,12,0.87,7.11
26.12.2020 06:15,4,12,0.9,7.14
26.12.2020 06:30,10.4,12,0.95,7.17
26.12.2020 06:45,13.53,12,1.02,7.2
26.12.2020 07:00,22.67,12,1.09,7.23
26.12.2020 07:15,25.13,12,1.16,7.26
26.12.2020 07:30,24.4,4,1.23,7.29
26.12.2020 07:45,17.6,12,1.3,7.32
26.12.2020 08:00,13.53,12,1.38,7.35
26.12.2020 08:15,14.13,12,1.45,7.38
26.12.2020 08:30,19.2,4,1.55,7.41
26.12.2020 08:45,21.27,4,1.67,7.44
26.12.2020 09:00,10.73,0,1.79,7.47
26.12.2020 09:15,5.87,0,1.9,7.5
26.12.2020 09:30,15.73,0,2.02,7.54
26.12.2020 09:45,9.53,4,2.14,7.57
26.12.2020 10:00,6,8,2.26,7.6
26.12.2020 10:15,9.27,4,2.38,7.63
26.12.2020 10:30,4.87,4,2.5,7.67
26.12.2020 10:45,4.6,4,2.62,7.7
26.12.2020 11:00,5.53,0,2.73,7.73
26.12.2020 11:15,11.13,8,2.85,7.77
26.12.2020 11:30,3,20,2.95,7.8
26.12.2020 11:45,0.87,20,3.02,7.84
26.12.2020 12:00,1.33,16,3.09,7.87
26.12.2020 12:15,4.27,12,3.17,7.91
26.12.2020 12:30,2.13,8,3.19,7.94
26.12.2020 12:45,1.2,8,3.17,7.98
26.12.2020 13:00,3.4,4,3.14,8.01
26.12.2020 13:15,1.8,8,3.12,8.05
26.12.2020 13:30,1.4,8,3.07,8.08
26.12.2020 13:45,8.4,8,3,8.12
26.12.2020 14:00,2.93,4,2.93,8.16
26.12.2020 14:15,3.47,4,2.86,8.19
